Unnamed: 0,GP,GROUP_VALUE,PTS,REB,AST,STL,BLK,TOV,PLAYER_NAME,Tm,PLAYER_ID,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
1102,71,ALL,24.2,7.8,5.8,0.9,0.5,2.4,Pascal Siakam,TOR,1627783.0,2.4,0.047,0.177,0.27,0.565,0.244
1100,35,Home,25.1,7.9,5.9,0.7,0.4,2.4,Pascal Siakam,,1627783.0,5.8,0.051,0.171,0.273,0.58,0.242
1101,36,Road,23.4,7.7,5.8,1.1,0.6,2.4,Pascal Siakam,,1627783.0,-1.0,0.043,0.183,0.268,0.55,0.247
1104,61,ALL,7.6,4.6,1.3,0.6,0.2,0.5,Pat Connaughton,MIL,1626192.0,3.4,0.033,0.144,0.133,0.531,0.069
1103,28,Home,7.1,4.4,1.2,0.7,0.2,0.5,Pat Connaughton,,1626192.0,-0.6,0.033,0.146,0.129,0.538,0.069
1105,33,Road,8.1,4.8,1.3,0.5,0.2,0.5,Pat Connaughton,,1626192.0,6.5,0.033,0.142,0.136,0.525,0.069
1106,31,ALL,3.9,1.3,0.4,0.2,0.1,0.4,Patrick Baldwin Jr.,GSW,1631116.0,-12.3,0.004,0.188,0.227,0.546,0.083
1108,13,Home,4.2,1.8,0.5,0.2,0.2,0.5,Patrick Baldwin Jr.,,1631116.0,-13.0,0.008,0.19,0.233,0.531,0.111
1107,18,Road,3.8,0.9,0.3,0.2,0.1,0.3,Patrick Baldwin Jr.,,1631116.0,-12.0,0.0,0.185,0.223,0.56,0.064
1109,67,ALL,6.2,3.7,2.9,0.9,0.6,0.9,Patrick Beverley,TOT,201976.0,-1.5,0.025,0.111,0.107,0.534,0.137
1110,33,Home,5.5,3.4,2.5,0.7,0.5,1.0,Patrick Beverley,,201976.0,-2.6,0.021,0.11,0.112,0.493,0.126
1111,34,Road,6.8,4.0,3.2,1.2,0.7,0.8,Patrick Beverley,,201976.0,-0.5,0.027,0.112,0.103,0.571,0.147
1112,82,ALL,10.2,4.0,1.2,0.9,0.9,1.2,Patrick Williams,CHI,1630172.0,-2.4,0.036,0.107,0.156,0.576,0.059
1114,41,Home,10.6,3.9,1.3,0.9,0.8,1.1,Patrick Williams,,1630172.0,-2.7,0.037,0.103,0.156,0.608,0.062
1113,41,Road,9.7,4.1,1.2,0.9,0.9,1.3,Patrick Williams,,1630172.0,-2.2,0.035,0.11,0.156,0.544,0.055
1116,40,ALL,6.2,1.1,1.4,0.4,0.1,0.8,Patty Mills,BRK,201988.0,-5.8,0.014,0.062,0.182,0.554,0.136
1115,20,Home,6.9,1.0,1.2,0.4,0.0,0.8,Patty Mills,,201988.0,-1.1,0.01,0.053,0.193,0.539,0.103
1117,20,Road,5.4,1.2,1.6,0.3,0.1,0.6,Patty Mills,,201988.0,-11.4,0.018,0.073,0.17,0.574,0.18
1120,56,ALL,23.8,6.1,5.1,1.5,0.4,3.1,Paul George,LAC,202331.0,4.0,0.025,0.153,0.294,0.588,0.237
1118,26,Home,24.0,6.1,4.9,1.5,0.5,3.0,Paul George,,202331.0,5.4,0.021,0.156,0.299,0.576,0.23
1119,30,Road,23.6,6.1,5.3,1.5,0.3,3.2,Paul George,,202331.0,2.8,0.028,0.15,0.291,0.598,0.242
1122,69,ALL,4.2,3.8,0.4,0.7,0.7,0.7,Paul Reed,PHI,1630194.0,-0.4,0.147,0.207,0.152,0.62,0.051
1121,35,Home,2.8,3.0,0.3,0.7,0.6,0.6,Paul Reed,,1630194.0,-5.6,0.127,0.195,0.138,0.561,0.044
1123,34,Road,5.6,4.6,0.5,0.6,0.9,0.7,Paul Reed,,1630194.0,3.5,0.162,0.217,0.163,0.656,0.057
1126,48,ALL,5.6,1.8,1.3,0.3,0.0,0.8,Payton Pritchard,BOS,1630202.0,1.4,0.038,0.094,0.193,0.536,0.153
1124,25,Home,5.6,2.1,1.5,0.2,0.0,0.9,Payton Pritchard,,1630202.0,1.8,0.046,0.109,0.193,0.56,0.173
1125,23,Road,5.7,1.6,1.2,0.4,0.0,0.7,Payton Pritchard,,1630202.0,0.9,0.03,0.079,0.194,0.511,0.132
1127,23,ALL,3.3,1.6,0.5,0.1,0.5,0.3,Peyton Watson,DEN,1631212.0,-12.0,0.043,0.139,0.174,0.553,0.087
1129,10,Home,4.0,1.3,0.0,0.1,0.5,0.4,Peyton Watson,,1631212.0,-17.4,0.103,0.088,0.224,0.607,0.0
1128,13,Road,2.7,1.8,0.8,0.1,0.5,0.3,Peyton Watson,,1631212.0,-8.7,0.008,0.164,0.144,0.502,0.131
1132,55,ALL,9.2,6.0,0.9,0.6,0.5,1.1,Precious Achiuwa,TOR,1630173.0,-1.6,0.083,0.213,0.19,0.554,0.063
1130,25,Home,8.1,5.4,1.0,0.6,0.5,1.2,Precious Achiuwa,,1630173.0,-2.8,0.085,0.205,0.193,0.52,0.07
1131,30,Road,10.2,6.4,0.9,0.5,0.6,0.9,Precious Achiuwa,,1630173.0,-0.7,0.081,0.218,0.187,0.579,0.057
1133,71,ALL,11.3,3.2,2.1,0.7,0.4,1.0,Quentin Grimes,NYK,1629656.0,4.4,0.022,0.085,0.142,0.619,0.096
1135,36,Home,11.0,3.3,2.3,0.6,0.3,0.9,Quentin Grimes,,1629656.0,4.3,0.023,0.083,0.136,0.63,0.103
1134,35,Road,11.5,3.2,1.9,0.7,0.4,1.1,Quentin Grimes,,1629656.0,4.4,0.021,0.086,0.149,0.609,0.088
1136,9,ALL,6.2,0.9,1.7,0.4,0.1,0.4,Quenton Jackson,WAS,1631245.0,-6.7,0.014,0.044,0.164,0.542,0.155
1138,47,ALL,6.4,1.9,1.1,0.6,0.2,0.9,R.J. Hampton,TOT,1630181.0,-8.7,0.024,0.093,0.175,0.558,0.11
1137,27,Home,6.6,1.8,1.0,0.6,0.2,0.8,R.J. Hampton,,1630181.0,-9.0,0.028,0.1,0.185,0.591,0.106
1139,20,Road,6.2,1.9,1.4,0.6,0.2,1.0,R.J. Hampton,,1630181.0,-8.3,0.019,0.086,0.164,0.518,0.114
1142,73,ALL,19.6,5.0,2.8,0.4,0.2,2.2,RJ Barrett,NYK,1629628.0,-1.2,0.023,0.121,0.256,0.531,0.124
1141,36,Home,20.1,5.3,3.0,0.4,0.2,2.6,RJ Barrett,,1629628.0,0.6,0.026,0.122,0.257,0.54,0.129
1140,37,Road,19.1,4.8,2.5,0.4,0.2,1.9,RJ Barrett,,1629628.0,-3.1,0.02,0.119,0.255,0.521,0.118
1143,1,ALL,16.0,9.0,7.0,0.0,1.0,4.0,RaiQuan Gray,BRK,1630564.0,-17.5,0.075,0.176,0.205,0.621,0.35
1144,48,ALL,3.3,1.0,1.6,0.4,0.1,0.5,Raul Neto,CLE,203526.0,1.4,0.022,0.071,0.133,0.628,0.226
1145,78,ALL,7.2,3.6,1.4,0.7,0.2,0.5,Reggie Bullock Jr.,DAL,203493.0,-1.8,0.014,0.112,0.098,0.577,0.063
1147,39,Home,6.5,3.1,1.2,0.6,0.2,0.4,Reggie Bullock Jr.,,203493.0,-0.5,0.016,0.099,0.09,0.578,0.055
1146,39,Road,7.9,4.1,1.6,0.8,0.2,0.5,Reggie Bullock Jr.,,203493.0,-3.1,0.012,0.123,0.105,0.576,0.07
1149,68,ALL,10.2,2.1,3.4,0.7,0.1,1.7,Reggie Jackson,TOT,202704.0,-2.2,0.015,0.071,0.205,0.514,0.211
1148,29,Home,9.0,2.1,3.2,0.8,0.1,1.8,Reggie Jackson,,202704.0,-0.1,0.013,0.075,0.19,0.512,0.207
1150,39,Road,11.1,2.1,3.6,0.6,0.1,1.6,Reggie Jackson,,202704.0,-3.7,0.017,0.068,0.215,0.515,0.214
1153,42,ALL,3.1,1.9,0.2,0.1,0.3,0.3,Richaun Holmes,SAC,1626158.0,-9.3,0.082,0.149,0.132,0.668,0.04
1152,22,Home,3.1,2.0,0.3,0.1,0.4,0.2,Richaun Holmes,,1626158.0,-12.8,0.094,0.143,0.129,0.623,0.047
1151,20,Road,3.0,1.8,0.2,0.0,0.2,0.4,Richaun Holmes,,1626158.0,-4.9,0.068,0.157,0.136,0.727,0.031
1154,33,ALL,5.2,2.1,3.5,0.8,0.2,0.9,Ricky Rubio,CLE,201937.0,3.0,0.015,0.112,0.172,0.442,0.295
1156,16,Home,4.4,2.2,3.4,1.1,0.2,1.0,Ricky Rubio,,201937.0,9.1,0.018,0.105,0.163,0.398,0.267
1155,17,Road,5.9,2.0,3.6,0.5,0.1,0.9,Ricky Rubio,,201937.0,-3.0,0.013,0.121,0.18,0.479,0.324
1159,48,ALL,6.0,3.5,1.2,0.8,0.7,0.7,Robert Covington,LAC,203496.0,-1.0,0.038,0.164,0.149,0.584,0.105
1158,22,Home,5.5,3.2,1.2,0.9,0.6,0.7,Robert Covington,,203496.0,2.0,0.054,0.156,0.162,0.526,0.106
1157,26,Road,6.4,3.7,1.2,0.7,0.8,0.6,Robert Covington,,203496.0,-3.2,0.026,0.17,0.139,0.636,0.104
1160,35,ALL,8.0,8.3,1.4,0.6,1.4,1.0,Robert Williams III,BOS,1629057.0,11.4,0.124,0.209,0.113,0.742,0.086
1162,19,Home,8.5,9.1,1.5,0.6,1.4,1.2,Robert Williams III,,1629057.0,12.1,0.129,0.218,0.118,0.747,0.092
1161,16,Road,7.4,7.4,1.3,0.6,1.4,0.8,Robert Williams III,,1629057.0,10.4,0.117,0.197,0.108,0.735,0.078
1163,37,ALL,3.0,1.4,0.5,0.1,0.2,0.7,Robin Lopez,CLE,201577.0,-8.7,0.075,0.097,0.156,0.675,0.105
1165,18,Home,2.9,1.4,0.5,0.1,0.2,0.8,Robin Lopez,,201577.0,-9.3,0.069,0.106,0.155,0.669,0.09
1164,19,Road,3.1,1.3,0.5,0.1,0.3,0.5,Robin Lopez,,201577.0,-8.1,0.081,0.086,0.157,0.682,0.123
1166,32,ALL,5.7,2.3,0.9,0.5,0.0,0.3,Rodney McGruder,DET,203585.0,-3.5,0.035,0.109,0.135,0.566,0.071
1167,43,ALL,6.9,2.7,1.2,0.6,0.3,0.7,Romeo Langford,SAS,1629641.0,-8.5,0.06,0.067,0.148,0.524,0.08
1168,9,ALL,2.2,0.8,0.4,0.0,0.1,0.0,Ron Harper Jr.,TOR,1631199.0,21.8,0.054,0.093,0.136,0.608,0.108
1170,4,Home,4.0,1.2,0.2,0.0,0.0,0.0,Ron Harper Jr.,,1631199.0,10.6,0.028,0.148,0.139,0.699,0.038
1169,5,Road,0.8,0.4,0.6,0.0,0.2,0.0,Ron Harper Jr.,,1631199.0,44.8,0.1,0.0,0.128,0.4,0.273
1172,76,ALL,8.8,5.1,3.7,0.9,0.6,1.5,Royce O'Neale,BRK,1626220.0,2.1,0.025,0.129,0.136,0.538,0.155
1173,39,Home,8.6,5.2,3.7,0.9,0.7,1.4,Royce O'Neale,,1626220.0,4.0,0.026,0.131,0.131,0.545,0.157
1171,37,Road,9.1,4.9,3.7,0.8,0.6,1.6,Royce O'Neale,,1626220.0,0.1,0.023,0.128,0.141,0.532,0.152
1174,56,ALL,5.2,2.9,1.0,0.3,0.3,0.7,Rudy Gay,UTA,200752.0,2.9,0.038,0.148,0.174,0.473,0.095
1177,70,ALL,13.4,11.6,1.2,0.8,1.4,1.7,Rudy Gobert,MIN,203497.0,0.4,0.111,0.26,0.161,0.675,0.058
1175,34,Home,12.6,11.1,0.9,1.0,1.3,1.6,Rudy Gobert,,203497.0,1.2,0.106,0.253,0.157,0.671,0.044
1176,36,Road,14.1,12.1,1.6,0.6,1.4,1.9,Rudy Gobert,,203497.0,-0.2,0.115,0.267,0.165,0.678,0.07
1180,63,ALL,11.2,4.5,0.9,0.3,0.4,0.8,Rui Hachimura,TOT,1629060.0,-1.2,0.036,0.141,0.194,0.556,0.06
1178,33,Home,11.4,3.9,0.8,0.3,0.3,0.7,Rui Hachimura,,1629060.0,-1.3,0.026,0.134,0.194,0.571,0.053
1179,30,Road,11.1,5.1,1.1,0.3,0.5,1.0,Rui Hachimura,,1629060.0,-1.0,0.045,0.148,0.193,0.539,0.067
1183,73,ALL,15.9,5.8,7.5,1.0,0.5,3.5,Russell Westbrook,TOT,201566.0,-0.2,0.042,0.147,0.266,0.513,0.364
1181,39,Home,16.3,5.8,7.3,1.2,0.4,3.4,Russell Westbrook,,201566.0,4.5,0.041,0.147,0.267,0.527,0.354
1182,34,Road,15.4,5.8,7.8,0.9,0.5,3.6,Russell Westbrook,,201566.0,-5.5,0.043,0.147,0.265,0.498,0.375
1186,20,ALL,1.3,0.8,1.2,0.3,0.0,0.4,Ryan Arcidiacono,TOT,1627853.0,-12.8,0.0,0.09,0.106,0.351,0.195
1184,9,Home,1.0,0.4,1.3,0.2,0.0,0.4,Ryan Arcidiacono,,1627853.0,-20.6,0.0,0.05,0.11,0.265,0.235
1185,11,Road,1.5,1.0,1.0,0.3,0.0,0.3,Ryan Arcidiacono,,1627853.0,-6.1,0.0,0.126,0.102,0.425,0.164
1189,12,ALL,1.9,1.0,0.5,0.1,0.1,1.3,Ryan Rollins,GSW,1631157.0,-38.1,0.043,0.153,0.26,0.508,0.214
1188,5,Home,1.4,1.2,0.6,0.0,0.0,0.4,Ryan Rollins,,1631157.0,-36.6,0.074,0.222,0.233,0.438,0.333
1187,7,Road,2.3,0.9,0.4,0.1,0.1,2.0,Ryan Rollins,,1631157.0,-38.7,0.023,0.122,0.271,0.546,0.158
1192,25,ALL,6.0,1.8,2.7,0.8,0.0,1.0,Saben Lee,TOT,1630240.0,-4.4,0.03,0.082,0.184,0.517,0.278
1191,12,Home,6.4,1.8,2.9,0.7,0.1,0.9,Saben Lee,,1630240.0,-0.5,0.031,0.075,0.184,0.507,0.289
1190,13,Road,5.7,1.8,2.5,0.8,0.0,1.0,Saben Lee,,1630240.0,-8.3,0.03,0.089,0.183,0.527,0.267
1193,77,ALL,13.8,4.7,1.5,0.9,0.2,0.9,Saddiq Bey,TOT,1630180.0,-3.1,0.044,0.127,0.194,0.564,0.08
1194,43,Home,14.2,5.1,1.6,0.9,0.1,0.9,Saddiq Bey,,1630180.0,1.0,0.047,0.133,0.196,0.562,0.08
1195,34,Road,13.3,4.2,1.4,1.0,0.2,1.0,Saddiq Bey,,1630180.0,-8.5,0.04,0.118,0.191,0.568,0.078
1198,80,ALL,6.4,2.6,0.9,0.4,0.3,0.4,Sam Hauser,BOS,1630573.0,7.7,0.027,0.121,0.141,0.634,0.076
1197,40,Home,7.4,2.9,1.1,0.4,0.3,0.5,Sam Hauser,,1630573.0,9.4,0.016,0.134,0.144,0.659,0.087
1196,40,Road,5.4,2.2,0.7,0.3,0.2,0.3,Sam Hauser,,1630573.0,5.7,0.04,0.106,0.138,0.604,0.063
1199,5,ALL,5.0,1.8,1.0,0.8,0.0,0.0,Sam Merrill,CLE,1630241.0,-3.3,0.0,0.167,0.177,0.546,0.143
1201,3,Home,6.3,1.7,0.7,1.0,0.0,0.0,Sam Merrill,,1630241.0,-22.4,0.0,0.208,0.222,0.598,0.125
1200,2,Road,3.0,2.0,1.5,0.5,0.0,0.0,Sam Merrill,,1630241.0,20.4,0.0,0.133,0.121,0.429,0.158
1204,43,ALL,6.1,4.3,1.4,0.3,0.3,0.8,Sandro Mamukelashvili,TOT,1630572.0,-10.1,0.093,0.178,0.177,0.516,0.134
1203,21,Home,5.2,4.1,1.6,0.2,0.2,0.7,Sandro Mamukelashvili,,1630572.0,-10.1,0.111,0.179,0.168,0.505,0.161
1202,22,Road,7.0,4.5,1.3,0.5,0.4,1.0,Sandro Mamukelashvili,,1630572.0,-10.1,0.08,0.177,0.184,0.523,0.112
1206,77,ALL,9.0,4.8,1.3,0.6,0.6,0.8,Santi Aldama,MEM,1630583.0,2.6,0.047,0.162,0.157,0.591,0.076
1205,38,Home,10.9,5.3,1.2,0.8,0.6,0.8,Santi Aldama,,1630583.0,10.6,0.053,0.163,0.157,0.68,0.068
1207,39,Road,7.2,4.4,1.3,0.4,0.7,0.8,Santi Aldama,,1630583.0,-6.0,0.042,0.16,0.157,0.496,0.085
1209,77,ALL,15.3,6.6,4.8,1.1,0.8,2.0,Scottie Barnes,TOR,1630567.0,3.2,0.063,0.135,0.2,0.524,0.195
1208,37,Home,16.2,7.0,5.1,1.2,0.9,1.8,Scottie Barnes,,1630567.0,7.3,0.062,0.144,0.196,0.552,0.203
1210,40,Road,14.5,6.3,4.5,1.0,0.7,2.2,Scottie Barnes,,1630567.0,-0.7,0.064,0.127,0.204,0.498,0.186
1211,6,ALL,2.3,0.7,0.3,0.3,0.2,0.3,Scotty Pippen Jr.,LAL,1630590.0,-1.5,0.05,0.057,0.231,0.439,0.125
1212,16,ALL,4.1,2.8,0.3,0.1,0.4,0.7,Serge Ibaka,MIL,201586.0,-6.5,0.073,0.153,0.159,0.553,0.036
1214,61,ALL,9.2,1.6,1.6,0.6,0.1,0.8,Seth Curry,BRK,203552.0,-3.5,0.011,0.071,0.188,0.593,0.121
1215,30,Home,8.6,1.6,1.6,0.6,0.1,0.7,Seth Curry,,203552.0,-1.5,0.012,0.069,0.184,0.583,0.122
1213,31,Road,9.8,1.7,1.6,0.6,0.2,0.9,Seth Curry,,203552.0,-5.3,0.01,0.072,0.191,0.601,0.121
1218,80,ALL,9.9,3.0,1.2,0.5,0.3,1.0,Shaedon Sharpe,POR,1631101.0,-7.6,0.037,0.102,0.186,0.568,0.079
1216,41,Home,10.3,3.1,1.2,0.5,0.4,1.1,Shaedon Sharpe,,1631101.0,-7.2,0.033,0.109,0.196,0.562,0.081
1217,39,Road,9.4,2.8,1.2,0.4,0.2,0.9,Shaedon Sharpe,,1631101.0,-8.1,0.04,0.093,0.176,0.576,0.078
1219,68,ALL,31.4,4.8,5.5,1.6,1.0,2.8,Shai Gilgeous-Alexander,OKC,1628983.0,2.7,0.023,0.109,0.318,0.626,0.249
1220,30,Home,31.9,5.2,5.8,1.6,1.1,2.9,Shai Gilgeous-Alexander,,1628983.0,9.3,0.021,0.124,0.321,0.622,0.252
1221,38,Road,31.0,4.6,5.2,1.7,0.8,2.8,Shai Gilgeous-Alexander,,1628983.0,-2.5,0.025,0.097,0.316,0.628,0.246
1222,76,ALL,8.4,2.5,3.2,0.3,0.2,1.2,Shake Milton,PHI,1629003.0,3.9,0.026,0.096,0.175,0.575,0.213
1223,37,Home,7.2,2.2,2.7,0.1,0.1,1.1,Shake Milton,,1629003.0,2.0,0.013,0.103,0.167,0.565,0.204
1224,39,Road,9.5,2.8,3.6,0.5,0.2,1.4,Shake Milton,,1629003.0,5.5,0.036,0.091,0.181,0.582,0.22
1225,5,ALL,8.8,4.4,6.0,2.2,0.4,1.2,Shaquille Harrison,POR,1627885.0,-0.4,0.008,0.184,0.162,0.516,0.306
1227,52,ALL,6.3,1.7,0.8,0.3,0.2,0.8,Simone Fontecchio,UTA,1631323.0,-13.1,0.036,0.07,0.192,0.495,0.079
1226,26,Home,6.6,1.4,0.8,0.2,0.2,0.9,Simone Fontecchio,,1631323.0,-14.7,0.033,0.059,0.202,0.52,0.091
1228,26,Road,6.0,1.9,0.8,0.4,0.1,0.6,Simone Fontecchio,,1631323.0,-11.6,0.039,0.081,0.183,0.47,0.068
1229,6,ALL,15.3,3.2,8.3,1.0,0.2,1.7,Skylar Mays,POR,1630219.0,-16.3,0.01,0.097,0.182,0.624,0.368
1231,2,Home,17.5,3.0,9.0,2.0,0.0,2.0,Skylar Mays,,1630219.0,-37.4,0.012,0.093,0.173,0.633,0.409
1230,4,Road,14.2,3.2,8.0,0.5,0.2,1.5,Skylar Mays,,1630219.0,-2.8,0.008,0.099,0.188,0.618,0.348
1234,79,ALL,17.3,3.4,6.5,0.8,0.3,1.8,Spencer Dinwiddie,TOT,203915.0,-0.1,0.01,0.092,0.22,0.573,0.297
1233,42,Home,16.4,3.6,6.5,1.0,0.3,1.9,Spencer Dinwiddie,,203915.0,4.4,0.013,0.093,0.218,0.553,0.29
1232,37,Road,18.4,3.2,6.6,0.7,0.4,1.8,Spencer Dinwiddie,,203915.0,-5.1,0.007,0.091,0.222,0.594,0.306
1235,30,ALL,5.8,3.2,2.2,0.5,0.2,1.1,Stanley Johnson,SAS,1626169.0,-7.0,0.047,0.15,0.148,0.625,0.179
1237,1,ALL,2.0,0.0,0.0,1.0,1.0,0.0,Stanley Umude,DET,1630649.0,95.0,0.0,0.0,0.5,0.532,0.0
1236,1,Road,2.0,0.0,0.0,1.0,1.0,0.0,Stanley Umude,,1630649.0,95.0,0.0,0.0,0.5,0.532,0.0
1239,56,ALL,29.4,6.1,6.3,0.9,0.4,3.2,Stephen Curry,GSW,201939.0,5.8,0.02,0.147,0.297,0.656,0.274
1240,26,Home,29.3,5.6,6.3,1.0,0.2,2.9,Stephen Curry,,201939.0,12.7,0.015,0.136,0.29,0.661,0.265
1238,30,Road,29.5,6.5,6.3,0.8,0.5,3.5,Stephen Curry,,201939.0,-0.3,0.024,0.155,0.302,0.651,0.282
1241,4,ALL,0.0,2.0,0.5,0.8,0.0,0.0,Sterling Brown,LAL,1628425.0,0.4,0.091,0.152,0.061,0.0,0.077
1242,42,ALL,8.6,11.5,2.3,0.9,1.1,1.9,Steven Adams,MEM,203500.0,9.7,0.171,0.222,0.139,0.564,0.107
1243,20,Home,8.8,12.2,2.5,0.8,1.2,1.5,Steven Adams,,203500.0,14.8,0.174,0.234,0.134,0.577,0.113
1244,22,Road,8.5,11.0,2.1,0.9,1.0,2.2,Steven Adams,,203500.0,5.1,0.167,0.212,0.144,0.553,0.1
1245,32,ALL,6.9,1.7,1.7,0.5,0.1,0.8,Svi Mykhailiuk,TOT,1629004.0,1.0,0.032,0.079,0.191,0.584,0.167
1247,17,Home,8.6,1.7,1.9,0.5,0.1,0.9,Svi Mykhailiuk,,1629004.0,-4.7,0.024,0.075,0.199,0.597,0.188
1246,15,Road,5.1,1.6,1.3,0.5,0.1,0.6,Svi Mykhailiuk,,1629004.0,9.6,0.045,0.085,0.177,0.559,0.142
1249,75,ALL,8.7,3.1,5.3,1.1,0.1,1.9,T.J. McConnell,IND,204456.0,-2.4,0.028,0.123,0.182,0.59,0.39
1248,40,Home,8.6,3.4,5.4,1.2,0.1,1.9,T.J. McConnell,,204456.0,1.3,0.028,0.137,0.179,0.601,0.389
1250,35,Road,8.8,2.8,5.2,1.0,0.2,1.9,T.J. McConnell,,204456.0,-6.6,0.029,0.107,0.186,0.578,0.391
1251,42,ALL,7.5,2.9,1.0,0.5,0.3,0.5,T.J. Warren,TOT,203933.0,4.4,0.038,0.131,0.185,0.55,0.081
1252,49,ALL,3.4,1.9,0.7,0.3,0.2,0.5,Taj Gibson,WAS,201959.0,-1.1,0.068,0.143,0.151,0.585,0.094
1254,65,ALL,10.7,3.2,3.8,0.6,0.4,1.9,Talen Horton-Tucker,UTA,1629659.0,0.1,0.03,0.117,0.25,0.508,0.274
1253,29,Home,9.0,3.2,3.6,0.8,0.4,2.0,Talen Horton-Tucker,,1629659.0,2.6,0.028,0.119,0.246,0.464,0.275
1255,36,Road,12.1,3.2,3.9,0.5,0.5,1.9,Talen Horton-Tucker,,1629659.0,-1.9,0.031,0.114,0.254,0.538,0.274
1256,82,ALL,9.3,6.0,1.1,1.2,0.6,1.2,Tari Eason,HOU,1631106.0,-4.8,0.101,0.172,0.184,0.525,0.075
1258,41,Home,9.1,6.5,0.8,1.2,0.7,1.4,Tari Eason,,1631106.0,-3.9,0.11,0.175,0.193,0.498,0.059
1257,41,Road,9.4,5.6,1.3,1.1,0.4,1.0,Tari Eason,,1631106.0,-5.8,0.091,0.168,0.175,0.554,0.091
1261,54,ALL,9.1,2.4,1.6,0.5,0.3,1.3,Taurean Prince,MIN,1627752.0,0.9,0.013,0.096,0.165,0.597,0.094
1259,29,Home,8.3,2.7,1.1,0.6,0.3,1.3,Taurean Prince,,1627752.0,-4.0,0.012,0.105,0.163,0.555,0.075
1260,25,Road,10.1,2.1,2.0,0.4,0.3,1.2,Taurean Prince,,1627752.0,6.7,0.013,0.083,0.169,0.643,0.113
1264,81,ALL,8.8,3.4,2.3,0.5,0.3,1.0,Terance Mann,LAC,1629611.0,0.3,0.042,0.107,0.149,0.619,0.139
1263,41,Home,10.3,3.9,2.6,0.4,0.2,1.0,Terance Mann,,1629611.0,4.8,0.048,0.109,0.154,0.635,0.148
1262,40,Road,7.3,3.0,1.9,0.6,0.4,1.0,Terance Mann,,1629611.0,-5.3,0.035,0.103,0.142,0.597,0.128
1265,64,ALL,6.7,2.2,1.0,0.7,0.2,0.8,Terence Davis,SAC,1629056.0,4.0,0.024,0.14,0.215,0.563,0.11
1266,63,ALL,8.3,2.4,1.5,0.6,0.2,0.7,Terrence Ross,TOT,203082.0,-2.6,0.016,0.099,0.166,0.544,0.101
1267,63,ALL,21.1,4.1,5.1,1.2,0.3,2.1,Terry Rozier,CHO,1626179.0,-6.2,0.021,0.095,0.262,0.517,0.22
1269,33,Home,21.1,3.8,5.6,1.1,0.3,2.4,Terry Rozier,,1626179.0,-6.0,0.018,0.089,0.266,0.516,0.238
1268,30,Road,21.1,4.5,4.5,1.3,0.2,1.8,Terry Rozier,,1626179.0,-6.5,0.024,0.102,0.257,0.518,0.199
1270,31,ALL,2.9,1.5,0.3,0.1,0.2,0.3,Terry Taylor,TOT,1630678.0,4.5,0.088,0.076,0.129,0.557,0.052
1271,17,Home,3.1,1.6,0.5,0.1,0.2,0.2,Terry Taylor,,1630678.0,7.5,0.081,0.089,0.132,0.564,0.078
1272,14,Road,2.6,1.4,0.1,0.1,0.1,0.4,Terry Taylor,,1630678.0,0.5,0.097,0.059,0.125,0.547,0.013
1273,54,ALL,4.4,3.1,1.4,1.0,0.1,0.8,Thaddeus Young,TOR,201152.0,-5.6,0.083,0.136,0.131,0.573,0.133
1275,25,Home,5.0,4.0,1.6,1.0,0.1,1.0,Thaddeus Young,,201152.0,0.2,0.088,0.148,0.133,0.538,0.121
1274,29,Road,4.0,2.3,1.2,1.0,0.1,0.6,Thaddeus Young,,201152.0,-12.7,0.076,0.121,0.129,0.616,0.15
1277,37,ALL,1.4,1.2,0.4,0.1,0.1,0.3,Thanasis Antetokounmpo,MIL,203648.0,-26.6,0.075,0.139,0.138,0.458,0.115
1278,18,Home,1.2,1.2,0.4,0.0,0.1,0.4,Thanasis Antetokounmpo,,203648.0,-35.1,0.077,0.161,0.161,0.383,0.135
1276,19,Road,1.6,1.2,0.4,0.2,0.1,0.3,Thanasis Antetokounmpo,,203648.0,-19.9,0.073,0.124,0.12,0.53,0.101
1285,44,ALL,6.7,2.8,3.5,0.8,0.3,1.3,Theo Maledon,CHO,1630177.0,-8.9,0.016,0.128,0.166,0.515,0.247
1279,21,Home,6.5,3.0,3.8,0.9,0.3,1.3,Theo Maledon,,1630177.0,-12.0,0.02,0.131,0.176,0.446,0.268
1280,23,Road,6.9,2.6,3.1,0.8,0.2,1.4,Theo Maledon,,1630177.0,-5.9,0.011,0.125,0.156,0.594,0.227
1281,40,ALL,2.4,1.6,1.2,0.2,0.0,0.3,Theo Pinson,DAL,1629033.0,-7.6,0.029,0.163,0.136,0.512,0.196
1284,59,ALL,9.8,5.7,0.5,0.3,0.5,0.6,Thomas Bryant,TOT,1628418.0,-4.7,0.081,0.223,0.181,0.682,0.042
1282,26,Home,9.4,5.7,0.5,0.2,0.5,0.6,Thomas Bryant,,1628418.0,-2.0,0.064,0.236,0.177,0.66,0.038
1283,33,Road,10.2,5.8,0.5,0.3,0.5,0.7,Thomas Bryant,,1628418.0,-6.8,0.094,0.213,0.184,0.699,0.046
1286,71,ALL,14.4,3.5,1.8,0.7,0.2,0.8,Tim Hardaway Jr.,DAL,203501.0,3.4,0.01,0.108,0.201,0.554,0.088
