,GP,GROUP_VALUE,PTS,REB,AST,STL,BLK,TOV,PLAYER_NAME,period,PLAYER_ID,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
394,75,2022-23,4.7,0.7,1.3,0.1,0.1,0.5,Spencer Dinwiddie,4,203915,-1.7,0.008,0.078,0.246,0.571,0.28
395,66,2022-23,11.2,2.8,2.8,0.4,0.2,1.1,Luka Doncic,1,1629029,4.9,0.013,0.227,0.382,0.61,0.439
396,65,2022-23,6.4,1.5,1.3,0.2,0,0.7,Luka Doncic,2,1629029,-1.9,0.04,0.218,0.39,0.652,0.4
397,64,2022-23,10,2.7,2.8,0.5,0.2,1.3,Luka Doncic,3,1629029,5.2,0.024,0.219,0.363,0.604,0.418
398,54,2022-23,5.8,2,1.3,0.3,0.1,0.6,Luka Doncic,4,1629029,-3.9,0.026,0.238,0.331,0.574,0.338
399,73,2022-23,3.9,1.5,0.6,0.3,0.1,0.3,Luguentz Dort,1,1629652,-6.8,0.052,0.107,0.198,0.492,0.085
400,74,2022-23,3.3,0.9,0.5,0.2,0.1,0.3,Luguentz Dort,2,1629652,9.8,0.054,0.074,0.2,0.522,0.09
401,74,2022-23,4,1.3,0.6,0.3,0.1,0.3,Luguentz Dort,3,1629652,2.7,0.052,0.093,0.194,0.525,0.096
402,61,2022-23,3,1,0.4,0.2,0.1,0.4,Luguentz Dort,4,1629652,0.2,0.056,0.085,0.184,0.533,0.089
403,76,2022-23,2.3,0.7,0.8,0.2,0.1,0.3,Ayo Dosunmu,1,1630245,1.2,0.023,0.074,0.149,0.578,0.154
404,80,2022-23,2.3,0.7,0.6,0.2,0.1,0.2,Ayo Dosunmu,2,1630245,-3.1,0.018,0.079,0.136,0.573,0.123
405,77,2022-23,2.2,0.7,0.6,0.2,0.1,0.4,Ayo Dosunmu,3,1630245,-4.7,0.026,0.08,0.15,0.591,0.139
406,78,2022-23,2.1,0.7,0.6,0.2,0.1,0.3,Ayo Dosunmu,4,1630245,2.3,0.021,0.087,0.148,0.536,0.123
407,61,2022-23,1.3,1.7,0.1,0.1,0.1,0.4,Andre Drummond,1,203083,12.4,0.155,0.359,0.198,0.579,0.053
408,62,2022-23,2.1,2.2,0.1,0.2,0.2,0.3,Andre Drummond,2,203083,-1.7,0.155,0.355,0.193,0.626,0.052
409,53,2022-23,1.5,1.9,0.1,0.2,0.1,0.2,Andre Drummond,3,203083,9,0.141,0.356,0.179,0.564,0.048
410,49,2022-23,2.2,2.2,0.2,0.3,0.1,0.4,Andre Drummond,4,203083,-7.1,0.187,0.338,0.216,0.641,0.081
411,43,2022-23,1.9,0.6,0.3,0.1,0,0.2,Chris Duarte,1,1630537,-16.6,0.009,0.114,0.197,0.447,0.09
412,43,2022-23,2.9,0.8,0.4,0.3,0.1,0.3,Chris Duarte,2,1630537,2.8,0.027,0.1,0.188,0.557,0.091
413,36,2022-23,1.9,0.6,0.4,0.1,0.1,0.2,Chris Duarte,3,1630537,-15.4,0.005,0.108,0.155,0.536,0.116
414,40,2022-23,2.1,0.8,0.4,0.2,0,0.3,Chris Duarte,4,1630537,0.7,0.031,0.105,0.18,0.445,0.11
415,22,2022-23,1.9,1.1,1.6,0.2,0.1,0.2,Kris Dunn,1,1627739,-8.9,0.035,0.145,0.153,0.474,0.383
416,22,2022-23,2.8,1,1.5,0.4,0,0.6,Kris Dunn,2,1627739,-2.4,0,0.138,0.202,0.541,0.344
417,22,2022-23,3.8,1.1,1.2,0.2,0.1,0.4,Kris Dunn,3,1627739,-6.5,0.016,0.181,0.241,0.649,0.333
418,22,2022-23,4.7,1.2,1.3,0.4,0.1,0.5,Kris Dunn,4,1627739,-0.6,0.011,0.134,0.193,0.697,0.236
419,47,2022-23,8.8,1.9,1.9,0.2,0.3,0.9,Kevin Durant,1,201142,15.7,0.004,0.155,0.288,0.698,0.254
420,47,2022-23,5.6,1.3,1,0.2,0.2,0.8,Kevin Durant,2,201142,5.5,0.011,0.179,0.309,0.676,0.229
421,47,2022-23,9,2.4,1.4,0.3,0.7,1,Kevin Durant,3,201142,1.7,0.021,0.176,0.309,0.664,0.22
422,42,2022-23,6.2,1.2,0.8,0,0.3,0.7,Kevin Durant,4,201142,2.6,0.008,0.158,0.322,0.67,0.188
423,67,2022-23,2.3,2.5,0.3,0.1,0.2,0.3,Jalen Duren,1,1631105,-12.6,0.15,0.234,0.144,0.639,0.081
424,66,2022-23,2.6,2,0.2,0.2,0.2,0.3,Jalen Duren,2,1631105,1.2,0.12,0.221,0.148,0.748,0.066
425,66,2022-23,2.2,1.8,0.2,0.3,0.2,0.4,Jalen Duren,3,1631105,-8.6,0.1,0.204,0.131,0.704,0.057
426,63,2022-23,2.2,2.6,0.3,0.1,0.3,0.3,Jalen Duren,4,1631105,-11.9,0.143,0.223,0.134,0.556,0.069
427,81,2022-23,1.6,1.2,0.3,0.2,0.1,0.2,Tari Eason,1,1631106,-13.7,0.106,0.152,0.157,0.499,0.096
428,81,2022-23,2.2,1.6,0.4,0.3,0.2,0.3,Tari Eason,2,1631106,-4.2,0.082,0.175,0.171,0.506,0.086
429,82,2022-23,2.4,1.3,0.1,0.3,0.1,0.3,Tari Eason,3,1631106,4.6,0.09,0.163,0.193,0.539,0.043
430,79,2022-23,3.2,2.1,0.3,0.4,0.3,0.4,Tari Eason,4,1631106,-6.9,0.124,0.19,0.209,0.543,0.076
431,79,2022-23,7.3,1.6,1.3,0.4,0.2,0.8,Anthony Edwards,1,1630162,7.8,0.019,0.129,0.283,0.584,0.173
432,78,2022-23,4.7,1.2,0.9,0.3,0.1,0.7,Anthony Edwards,2,1630162,2.5,0.017,0.126,0.277,0.511,0.174
433,78,2022-23,7.4,1.7,1.5,0.5,0.2,1.1,Anthony Edwards,3,1630162,-3.7,0.018,0.152,0.305,0.593,0.235
434,74,2022-23,5.5,1.4,0.9,0.4,0.2,0.7,Anthony Edwards,4,1630162,1.6,0.012,0.151,0.302,0.55,0.188
435,18,2022-23,1.6,0.8,0.5,0.3,0.2,0.2,Kessler Edwards,1,1630556,-9.4,0.055,0.094,0.124,0.515,0.105
436,14,2022-23,1.4,0.9,0.2,0.1,0,0.1,Kessler Edwards,2,1630556,12.5,0.072,0.095,0.108,0.563,0.057
437,19,2022-23,1.6,0.9,0.1,0.1,0.1,0.2,Kessler Edwards,3,1630556,13.7,0.048,0.111,0.108,0.656,0.023
438,28,2022-23,0.8,0.6,0.3,0.2,0,0.1,Kessler Edwards,4,1630556,-3.9,0.056,0.108,0.129,0.363,0.103
439,2,2022-23,1.5,0,0,0,0,0,Keon Ellis,1,1631165,-106.3,0,0,0.077,1.5,0
440,1,2022-23,0,0,0,1,0,0,Keon Ellis,2,1631165,-80,0,0,0.2,0,0
441,3,2022-23,0,0.7,0,0.3,0.3,0,Keon Ellis,3,1631165,19,0.111,0.083,0.045,0,0
442,14,2022-23,1.5,0.4,0.4,0.2,0,0.1,Keon Ellis,4,1631165,-8.2,0.056,0.067,0.14,0.653,0.162
443,66,2022-23,10.2,3.4,1.2,0.3,0.3,1.2,Joel Embiid,1,203954,6.4,0.063,0.265,0.374,0.657,0.216
444,66,2022-23,6.8,2,0.9,0.2,0.3,0.8,Joel Embiid,2,203954,11.5,0.06,0.225,0.362,0.664,0.221
445,65,2022-23,9.8,2.8,1.3,0.3,0.7,0.9,Joel Embiid,3,203954,5,0.034,0.247,0.36,0.668,0.24
446,57,2022-23,7.2,2.2,0.9,0.2,0.5,0.6,Joel Embiid,4,203954,14.3,0.073,0.222,0.39,0.621,0.271
447,78,2022-23,1.8,1.7,0.5,0.2,0.3,0.2,Drew Eubanks,1,1629234,-1.6,0.087,0.194,0.113,0.685,0.114
448,74,2022-23,2,1.4,0.3,0.1,0.4,0.4,Drew Eubanks,2,1629234,-3.4,0.093,0.17,0.148,0.66,0.093
449,77,2022-23,1.8,1.5,0.4,0.1,0.3,0.2,Drew Eubanks,3,1629234,-0.8,0.071,0.197,0.12,0.677,0.085
450,57,2022-23,1.5,1.2,0.2,0.1,0.4,0.1,Drew Eubanks,4,1629234,-13.9,0.086,0.159,0.105,0.628,0.064
451,15,2022-23,1.7,1.3,0.3,0.1,0.5,0.1,Bruno Fernando,1,1628981,-2.1,0.031,0.193,0.133,0.647,0.114
452,29,2022-23,1.8,1.6,0.4,0.1,0.4,0.2,Bruno Fernando,2,1628981,-9.1,0.158,0.165,0.166,0.563,0.136
453,17,2022-23,1.6,1.2,0.2,0.1,0.3,0.4,Bruno Fernando,3,1628981,-16.7,0.141,0.161,0.178,0.638,0.1
454,31,2022-23,1.5,1.7,0.3,0,0.3,0.3,Bruno Fernando,4,1628981,-8.6,0.122,0.224,0.156,0.512,0.108
455,66,2022-23,2.6,1.5,0.4,0.3,0.2,0.3,Dorian Finney-Smith,1,1627827,-5.2,0.057,0.115,0.138,0.516,0.064
456,65,2022-23,1.7,1,0.4,0.2,0.1,0.2,Dorian Finney-Smith,2,1627827,6.4,0.045,0.1,0.115,0.497,0.074
457,65,2022-23,2.5,1.4,0.4,0.2,0.2,0.3,Dorian Finney-Smith,3,1627827,6.2,0.064,0.104,0.134,0.529,0.069
458,51,2022-23,2,1.1,0.4,0.2,0.2,0.2,Dorian Finney-Smith,4,1627827,-10.5,0.054,0.099,0.121,0.558,0.083
459,26,2022-23,1.8,0.4,0.5,0.1,0,0.1,Malachi Flynn,1,1630201,15.1,0.008,0.078,0.167,0.501,0.153
460,32,2022-23,1.7,0.7,0.9,0.2,0,0.1,Malachi Flynn,2,1630201,-13.5,0.032,0.11,0.145,0.464,0.234
461,28,2022-23,1.2,0.4,0.2,0.1,0,0.2,Malachi Flynn,3,1630201,-11.3,0.013,0.091,0.139,0.495,0.071
462,47,2022-23,2.4,0.7,0.5,0.2,0,0.3,Malachi Flynn,4,1630201,-1.8,0.02,0.099,0.198,0.474,0.115
463,31,2022-23,2.9,0.6,0.4,0.1,0,0.2,Simone Fontecchio,1,1631323,-13.8,0.034,0.085,0.197,0.605,0.092
464,39,2022-23,2.1,0.5,0.4,0.1,0.1,0.3,Simone Fontecchio,2,1631323,-18.4,0.028,0.059,0.188,0.466,0.114
465,31,2022-23,1.9,0.5,0.2,0.1,0,0.3,Simone Fontecchio,3,1631323,-16.3,0.029,0.059,0.178,0.522,0.049
466,42,2022-23,2.3,0.8,0.2,0.2,0.1,0.3,Simone Fontecchio,4,1631323,-6.1,0.049,0.076,0.201,0.431,0.058
467,12,2022-23,0.8,1,1,0.3,0.1,0,Trent Forrest,1,1630235,1.4,0.039,0.132,0.077,0.385,0.194
468,13,2022-23,1.3,0.8,1.1,0.1,0,0.2,Trent Forrest,2,1630235,4.3,0,0.154,0.098,0.683,0.264
469,10,2022-23,0.9,0.4,0.4,0.2,0,0.6,Trent Forrest,3,1630235,-15.5,0.018,0.065,0.158,0.349,0.148
470,22,2022-23,0.7,0.4,0.4,0,0,0.3,Trent Forrest,4,1630235,-28.3,0,0.099,0.143,0.348,0.14
471,21,2022-23,1.6,0.4,0.2,0.1,0,0.1,Evan Fournier,1,203095,-9.7,0,0.091,0.155,0.505,0.071
472,26,2022-23,2.3,0.8,0.5,0.2,0,0.3,Evan Fournier,2,203095,1.7,0.012,0.122,0.188,0.486,0.123
473,16,2022-23,2.2,0.4,0.5,0.4,0.1,0.2,Evan Fournier,3,203095,11.2,0.011,0.06,0.181,0.511,0.125
474,22,2022-23,1.6,0.6,0.5,0.2,0,0.4,Evan Fournier,4,203095,-19.9,0.008,0.104,0.189,0.402,0.122
475,73,2022-23,4.7,1.1,1.5,0.2,0.1,0.5,De'Aaron Fox,1,1628368,2,0.015,0.117,0.242,0.552,0.259
476,73,2022-23,6.4,1,1.5,0.4,0,0.7,De'Aaron Fox,2,1628368,5,0.016,0.103,0.274,0.62,0.264
477,71,2022-23,6.1,1,1.7,0.3,0.2,0.5,De'Aaron Fox,3,1628368,-0.8,0.015,0.119,0.283,0.626,0.315
478,70,2022-23,7.8,1.1,1.4,0.3,0.1,0.7,De'Aaron Fox,4,1628368,5.4,0.02,0.107,0.347,0.592,0.29
479,60,2022-23,3.7,1.2,1.9,0.6,0.1,0.8,Markelle Fultz,1,1628365,-5.9,0.027,0.099,0.207,0.498,0.308
480,59,2022-23,2.6,0.6,1.1,0.2,0,0.4,Markelle Fultz,2,1628365,-6.8,0.026,0.086,0.189,0.587,0.264
481,60,2022-23,4.6,1.3,1.7,0.4,0.2,0.6,Markelle Fultz,3,1628365,-3.1,0.051,0.096,0.213,0.581,0.28
482,51,2022-23,3.5,0.8,1.2,0.2,0.1,0.5,Markelle Fultz,4,1628365,0.7,0.051,0.092,0.223,0.622,0.312
483,73,2022-23,2.6,1.6,0.4,0.1,0.2,0.3,Daniel Gafford,1,1629655,0.1,0.105,0.143,0.145,0.712,0.083
484,72,2022-23,2.7,1.4,0.3,0.1,0.3,0.4,Daniel Gafford,2,1629655,-9.4,0.105,0.15,0.174,0.733,0.073
485,72,2022-23,2.6,1.5,0.3,0.1,0.4,0.2,Daniel Gafford,3,1629655,-0.2,0.087,0.168,0.136,0.752,0.073
486,68,2022-23,2,1.6,0.2,0.1,0.4,0.3,Daniel Gafford,4,1629655,-1.2,0.116,0.177,0.128,0.767,0.066
487,69,2022-23,5.5,0.6,2.2,0.4,0,0.5,Darius Garland,1,1629636,3.6,0.012,0.06,0.246,0.603,0.351
488,69,2022-23,5.5,0.7,1.8,0.3,0,0.6,Darius Garland,2,1629636,8.6,0.012,0.067,0.272,0.569,0.305
489,68,2022-23,5.4,0.8,2.1,0.3,0,0.9,Darius Garland,3,1629636,4.9,0.019,0.076,0.263,0.613,0.344
490,65,2022-23,5.3,0.7,1.8,0.2,0,0.9,Darius Garland,4,1629636,14.9,0.007,0.065,0.264,0.566,0.308
491,67,2022-23,0.6,1.1,0.4,0.1,0.2,0.1,Usman Garuba,1,1630586,-15.1,0.156,0.168,0.092,0.479,0.145
492,61,2022-23,1,1.3,0.2,0.3,0.1,0.4,Usman Garuba,2,1630586,-22.9,0.086,0.231,0.126,0.531,0.072
493,63,2022-23,0.8,1.1,0.2,0.1,0.1,0.1,Usman Garuba,3,1630586,-3.6,0.097,0.171,0.074,0.645,0.087
494,61,2022-23,1.1,1.4,0.2,0.2,0.1,0.2,Usman Garuba,4,1630586,-7.2,0.108,0.202,0.104,0.624,0.078
495,12,2022-23,2.8,0.7,0.2,0.1,0,0.4,Luka Garza,1,1630568,-35.1,0.107,0.049,0.296,0.592,0.095
496,12,2022-23,3.2,0.9,0.2,0.2,0,0.2,Luka Garza,2,1630568,29.9,0.096,0.111,0.204,0.696,0.059
497,13,2022-23,2.5,1.5,0.4,0,0.1,0.3,Luka Garza,3,1630568,-2.6,0.164,0.138,0.194,0.618,0.111
498,19,2022-23,4,1.3,0.4,0,0.1,0.2,Luka Garza,4,1630568,5.9,0.141,0.176,0.284,0.677,0.138
499,56,2022-23,6.5,1.6,1.2,0.4,0.1,0.7,Paul George,1,202331,6.5,0.014,0.152,0.284,0.6,0.207
500,56,2022-23,5.2,1.3,1.3,0.3,0.1,0.9,Paul George,2,202331,-2,0.026,0.146,0.303,0.563,0.245
501,54,2022-23,6.7,1.7,1.7,0.4,0.1,0.8,Paul George,3,202331,12.6,0.031,0.149,0.283,0.628,0.267
502,53,2022-23,5.7,1.6,1,0.4,0.1,0.8,Paul George,4,202331,-3,0.033,0.163,0.312,0.553,0.22
503,76,2022-23,3.9,1.8,1.7,0.1,0.1,0.6,Josh Giddey,1,1630581,-8.2,0.044,0.184,0.231,0.515,0.297
504,76,2022-23,3.4,2,1.7,0.3,0.1,0.7,Josh Giddey,2,1630581,0.7,0.063,0.185,0.219,0.482,0.318
505,75,2022-23,4.7,2.3,1.6,0.2,0.1,0.8,Josh Giddey,3,1630581,-0.1,0.076,0.21,0.249,0.57,0.285
506,71,2022-23,4.8,1.8,1.3,0.2,0.1,0.7,Josh Giddey,4,1630581,-0.6,0.042,0.176,0.254,0.558,0.274
507,68,2022-23,9.8,1.3,1.8,0.6,0.4,0.9,Shai Gilgeous-Alexander,1,1628983,-1.2,0.017,0.092,0.315,0.628,0.244
508,68,2022-23,5.6,0.9,1,0.3,0.1,0.4,Shai Gilgeous-Alexander,2,1628983,4,0.021,0.119,0.307,0.661,0.257
509,68,2022-23,10.2,1.7,1.9,0.5,0.3,0.9,Shai Gilgeous-Alexander,3,1628983,8.6,0.026,0.118,0.314,0.616,0.255
510,61,2022-23,5.9,1,0.9,0.3,0.1,0.6,Shai Gilgeous-Alexander,4,1628983,-1.8,0.028,0.114,0.345,0.605,0.247
511,30,2022-23,1.3,0.6,0.2,0,0,0.2,Anthony Gill,1,1630264,-12.1,0.043,0.094,0.117,0.595,0.066
512,35,2022-23,1.4,0.7,0.1,0.1,0.1,0,Anthony Gill,2,1630264,-10.1,0.075,0.1,0.121,0.58,0.05
513,32,2022-23,1.5,0.8,0.3,0.1,0.2,0.1,Anthony Gill,3,1630264,-0.6,0.049,0.11,0.107,0.62,0.071
514,49,2022-23,1.2,0.6,0.3,0,0.1,0.1,Anthony Gill,4,1630264,14.7,0.065,0.098,0.12,0.616,0.101
515,1,2022-23,3,2,0,1,0,1,Jacob Gilyard,1,1631367,14.3,0,0.154,0.143,0.75,0
516,1,2022-23,0,1,5,2,0,1,Jacob Gilyard,2,1631367,-11.8,0,0.1,0.069,0,0.556
517,1,2022-23,0,1,0,0,0,0,Jacob Gilyard,3,1631367,-62.5,0,0.125,0,0,0
518,1,2022-23,0,0,2,0,0,0,Jacob Gilyard,4,1631367,-12,0,0,0,0,0.182
519,70,2022-23,3.7,3.1,0.4,0.2,0.4,0.4,Rudy Gobert,1,203497,7.9,0.1,0.303,0.167,0.695,0.069
520,69,2022-23,3.5,3.2,0.4,0.2,0.3,0.5,Rudy Gobert,2,203497,0.2,0.119,0.258,0.154,0.715,0.069
521,66,2022-23,2.9,2.6,0.2,0.2,0.3,0.5,Rudy Gobert,3,203497,-4.6,0.11,0.241,0.16,0.611,0.039
522,63,2022-23,3.9,3.1,0.3,0.2,0.3,0.5,Rudy Gobert,4,203497,-0.9,0.116,0.241,0.165,0.679,0.052
523,43,2022-23,1.9,1,0.7,0.3,0.1,0.2,Jordan Goodwin,1,1630692,-2.4,0.032,0.148,0.162,0.505,0.189
524,51,2022-23,1.7,1.1,0.9,0.3,0.1,0.3,Jordan Goodwin,2,1630692,-15.7,0.056,0.123,0.141,0.503,0.208
525,50,2022-23,2.3,1,0.9,0.2,0.1,0.3,Jordan Goodwin,3,1630692,-7.2,0.077,0.116,0.194,0.54,0.267
526,58,2022-23,2.2,1,0.8,0.3,0.1,0.3,Jordan Goodwin,4,1630692,6.9,0.036,0.135,0.166,0.562,0.221
527,68,2022-23,4.9,1.9,0.9,0.2,0.2,0.5,Aaron Gordon,1,203932,19.4,0.094,0.14,0.224,0.642,0.135
528,68,2022-23,4,1.6,0.9,0.1,0.2,0.3,Aaron Gordon,2,203932,7.1,0.084,0.139,0.208,0.604,0.148
529,68,2022-23,4.2,1.9,0.6,0.3,0.2,0.4,Aaron Gordon,3,203932,9.7,0.079,0.152,0.206,0.573,0.101
530,57,2022-23,3.6,1.4,0.7,0.2,0.2,0.3,Aaron Gordon,4,203932,11.1,0.084,0.108,0.178,0.665,0.141
531,69,2022-23,3.3,0.6,0.6,0.2,0.1,0.4,Eric Gordon,1,201569,-3.4,0.008,0.069,0.181,0.571,0.105
532,69,2022-23,3.8,0.5,0.8,0.1,0.1,0.4,Eric Gordon,2,201569,-1.6,0.006,0.058,0.188,0.634,0.154
533,66,2022-23,3,0.4,0.5,0.2,0.1,0.4,Eric Gordon,3,201569,-10.9,0.006,0.057,0.162,0.597,0.104
534,59,2022-23,2.8,0.5,0.9,0.1,0.1,0.4,Eric Gordon,4,201569,-7.4,0.012,0.047,0.155,0.531,0.178
535,59,2022-23,2.2,0.5,0.7,0.2,0.1,0.2,Devonte' Graham,1,1628984,-1.5,0.019,0.087,0.187,0.535,0.199
536,66,2022-23,2.5,0.7,1,0.3,0.1,0.3,Devonte' Graham,2,1628984,3.8,0.009,0.095,0.16,0.579,0.222
537,56,2022-23,2.4,0.4,0.8,0.2,0.1,0.3,Devonte' Graham,3,1628984,-8.4,0.018,0.055,0.181,0.574,0.219
538,64,2022-23,1.6,0.4,0.7,0.1,0,0.1,Devonte' Graham,4,1628984,-19.6,0.009,0.082,0.139,0.513,0.191
539,63,2022-23,5.2,1.1,0.7,0.2,0.2,0.6,Jerami Grant,1,203924,-8.9,0.023,0.102,0.234,0.592,0.118
540,63,2022-23,5.8,1.1,0.6,0.2,0.2,0.4,Jerami Grant,2,203924,8.5,0.028,0.091,0.228,0.636,0.099
541,62,2022-23,5.6,1.2,0.6,0.1,0.3,0.5,Jerami Grant,3,203924,0.8,0.023,0.111,0.227,0.633,0.086
542,57,2022-23,4.3,1.2,0.6,0.3,0.2,0.4,Jerami Grant,4,203924,-6.7,0.026,0.116,0.216,0.56,0.114
543,12,2022-23,1.7,0.3,0.5,0,0,0.2,AJ Green,1,1631260,-6.9,0,0.078,0.138,0.672,0.167
544,22,2022-23,1.9,0.6,0.2,0,0,0,AJ Green,2,1631260,-2.6,0.017,0.115,0.17,0.488,0.055
545,17,2022-23,1.3,0.2,0.1,0.1,0,0.1,AJ Green,3,1631260,5.1,0.02,0.043,0.143,0.712,0.029
546,30,2022-23,2.4,0.8,0.4,0.1,0,0.1,AJ Green,4,1631260,-8.9,0.021,0.125,0.163,0.652,0.117
547,3,2022-23,5.7,1.3,0,0,0,0.3,Danny Green,1,201980,-15.2,0,0.19,0.293,0.773,0
548,7,2022-23,2.9,0.3,0.3,0.1,0.1,0.3,Danny Green,2,201980,-1.1,0.022,0.023,0.194,0.588,0.069
549,4,2022-23,2.2,0,0,0.2,0.2,0.2,Danny Green,3,201980,-20.1,0,0,0.222,0.5,0
550,11,2022-23,1.4,0.7,0.4,0.4,0.1,0.5,Danny Green,4,201980,-0.8,0.04,0.118,0.137,0.603,0.093
551,73,2022-23,2,1.8,2.1,0.2,0.2,0.6,Draymond Green,1,203110,6.3,0.019,0.182,0.127,0.546,0.307
552,73,2022-23,2,1.7,1.7,0.3,0.1,0.8,Draymond Green,2,203110,9.6,0.021,0.175,0.127,0.588,0.263
553,73,2022-23,2.6,1.8,1.5,0.2,0.2,0.8,Draymond Green,3,203110,2.8,0.021,0.196,0.154,0.617,0.247
554,69,2022-23,1.9,1.9,1.6,0.3,0.3,0.6,Draymond Green,4,203110,9.7,0.052,0.182,0.11,0.603,0.251
555,76,2022-23,6.7,1.3,1.2,0.3,0.1,0.9,Jalen Green,1,1630224,-8.2,0.013,0.115,0.286,0.535,0.168
556,76,2022-23,4.4,0.8,0.9,0.1,0.1,0.5,Jalen Green,2,1630224,-7.8,0.015,0.09,0.274,0.493,0.193
557,75,2022-23,7.4,1.1,1.1,0.3,0,0.8,Jalen Green,3,1630224,-5.9,0.018,0.085,0.275,0.584,0.165
558,68,2022-23,4,0.6,0.5,0.1,0,0.5,Jalen Green,4,1630224,-15.8,0.017,0.073,0.259,0.522,0.134
559,56,2022-23,2.4,0.5,0.2,0.1,0.1,0.2,Jeff Green,1,201145,0.1,0.048,0.074,0.2,0.67,0.075
560,55,2022-23,2.1,0.7,0.4,0,0.1,0.3,Jeff Green,2,201145,-14.8,0.022,0.102,0.159,0.586,0.106
561,54,2022-23,1.4,0.6,0.3,0.1,0.1,0.1,Jeff Green,3,201145,-11.7,0.043,0.098,0.129,0.615,0.102
562,53,2022-23,2.1,0.8,0.4,0.1,0.1,0.2,Jeff Green,4,201145,-5.3,0.034,0.104,0.178,0.466,0.095
563,59,2022-23,2.2,0.8,0.4,0.2,0,0.3,Josh Green,1,1630182,3.6,0.031,0.102,0.14,0.634,0.094
564,57,2022-23,2.8,1,0.6,0.2,0,0.5,Josh Green,2,1630182,-3.2,0.046,0.095,0.16,0.63,0.13
565,60,2022-23,2.3,0.5,0.3,0.1,0,0.3,Josh Green,3,1630182,10.8,0.035,0.059,0.151,0.684,0.066
566,59,2022-23,2,0.8,0.4,0.2,0,0.2,Josh Green,4,1630182,-0.2,0.034,0.089,0.113,0.638,0.091
567,55,2022-23,2.7,0.6,0.3,0.2,0,0.1,AJ Griffin,1,1631100,8.8,0.024,0.092,0.165,0.667,0.069
568,67,2022-23,2.7,0.7,0.3,0.2,0.1,0.2,AJ Griffin,2,1631100,-0.6,0.026,0.089,0.181,0.518,0.066
569,59,2022-23,1.8,0.5,0.2,0.2,0,0.1,AJ Griffin,3,1631100,0.8,0.029,0.078,0.149,0.537,0.062
570,69,2022-23,2.7,0.5,0.3,0.1,0,0.3,AJ Griffin,4,1631100,-1.7,0.021,0.064,0.191,0.595,0.084
571,66,2022-23,3.8,1.2,0.8,0.3,0.2,0.3,Quentin Grimes,1,1629656,4.7,0.017,0.1,0.134,0.634,0.095
572,64,2022-23,2.3,0.8,0.5,0.2,0,0.2,Quentin Grimes,2,1629656,9.7,0.033,0.087,0.138,0.588,0.092
573,67,2022-23,3.9,0.9,0.7,0.1,0.1,0.4,Quentin Grimes,3,1629656,2.9,0.014,0.072,0.149,0.636,0.097
574,62,2022-23,2.3,0.6,0.3,0.1,0,0.2,Quentin Grimes,4,1629656,0.7,0.036,0.076,0.154,0.613,0.1
575,63,2022-23,2.4,1.2,0.2,0.1,0.1,0.2,Rui Hachimura,1,1629060,-6.1,0.031,0.153,0.199,0.462,0.057
576,63,2022-23,3.5,1.1,0.3,0.1,0.1,0.2,Rui Hachimura,2,1629060,-0.7,0.03,0.129,0.202,0.597,0.074
577,62,2022-23,2.9,1,0.2,0,0,0.3,Rui Hachimura,3,1629060,-3.7,0.032,0.129,0.193,0.59,0.059
578,56,2022-23,2.8,1.4,0.2,0.1,0.2,0.2,Rui Hachimura,4,1629060,5.6,0.051,0.153,0.182,0.574,0.048
579,56,2022-23,5.2,1.1,3,0.5,0.1,0.9,Tyrese Haliburton,1,1630169,-12.8,0.012,0.103,0.229,0.587,0.453
580,56,2022-23,4.4,0.7,2.2,0.4,0.1,0.5,Tyrese Haliburton,2,1630169,8.5,0.012,0.081,0.237,0.619,0.457
581,56,2022-23,5.9,1,3.4,0.6,0.2,0.8,Tyrese Haliburton,3,1630169,-1.6,0.026,0.079,0.225,0.643,0.464
582,50,2022-23,5.5,0.9,1.9,0.2,0.1,0.4,Tyrese Haliburton,4,1630169,7.5,0.02,0.109,0.273,0.636,0.444
583,27,2022-23,1.3,0.6,0.1,0,0,0.4,R.J. Hampton,1,1630181,-15.7,0,0.145,0.178,0.488,0.042
584,38,2022-23,2.6,0.8,0.4,0.3,0.1,0.4,R.J. Hampton,2,1630181,-1.2,0.024,0.089,0.177,0.545,0.091
585,31,2022-23,2.2,0.5,0.3,0.1,0,0.2,R.J. Hampton,3,1630181,-17.2,0.032,0.09,0.199,0.576,0.123
586,37,2022-23,2.6,0.7,0.7,0.3,0.1,0.2,R.J. Hampton,4,1630181,-8.7,0.03,0.076,0.157,0.591,0.157
587,71,2022-23,3.7,1.1,0.5,0.2,0.1,0.3,Tim Hardaway Jr.,1,203501,6,0.013,0.122,0.204,0.546,0.079
588,70,2022-23,3.8,0.7,0.4,0.2,0,0.1,Tim Hardaway Jr.,2,203501,-6,0.006,0.1,0.22,0.556,0.093
589,70,2022-23,4,1,0.5,0.2,0.1,0.3,Tim Hardaway Jr.,3,203501,7.9,0.013,0.11,0.192,0.577,0.08
590,59,2022-23,3.3,0.8,0.6,0.2,0,0.2,Tim Hardaway Jr.,4,203501,4.2,0.007,0.1,0.192,0.537,0.113
591,58,2022-23,5.4,1.6,3.1,0.3,0.1,0.8,James Harden,1,201935,6.4,0.026,0.148,0.239,0.642,0.492
